date,open,high,low,close,volume,stock_name,ticker
06/25/2024,4.35,4.39,3.93,4.16,7.48M,Sterling Bank,UNKNOWN
06/24/2024,4.31,4.4,4.32,4.35,5.91M,Sterling Bank,UNKNOWN
06/21/2024,4.41,4.44,4.22,4.31,5.93M,Sterling Bank,UNKNOWN
06/20/2024,4.42,4.42,4.38,4.41,14.68M,Sterling Bank,UNKNOWN
06/19/2024,4.29,4.43,4.29,4.42,3.47M,Sterling Bank,UNKNOWN
06/14/2024,4.16,4.29,4.15,4.29,42.26M,Sterling Bank,UNKNOWN
06/13/2024,3.95,4.16,3.99,4.16,12.96M,Sterling Bank,UNKNOWN
06/11/2024,4.0,4.0,3.95,3.95,1.66M,Sterling Bank,UNKNOWN
06/10/2024,3.9,4.0,3.71,4.0,4.14M,Sterling Bank,UNKNOWN
06/07/2024,3.95,3.9,3.8,3.9,3.62M,Sterling Bank,UNKNOWN
06/06/2024,4.01,4.01,3.95,3.95,12.26M,Sterling Bank,UNKNOWN
06/05/2024,4.01,4.01,4.0,4.01,2.16M,Sterling Bank,UNKNOWN
06/04/2024,4.1,4.1,4.01,4.01,3.55M,Sterling Bank,UNKNOWN
06/03/2024,4.04,4.1,4.05,4.1,1.66M,Sterling Bank,UNKNOWN
05/31/2024,4.03,4.07,4.04,4.04,1.06M,Sterling Bank,UNKNOWN
05/30/2024,4.2,4.5,4.03,4.03,8.32M,Sterling Bank,UNKNOWN
05/29/2024,4.2,4.2,4.1,4.2,5.64M,Sterling Bank,UNKNOWN
05/28/2024,4.05,4.2,4.1,4.2,2.77M,Sterling Bank,UNKNOWN
05/27/2024,4.1,4.12,4.05,4.05,3.15M,Sterling Bank,UNKNOWN
05/24/2024,4.08,4.19,4.1,4.1,1.28M,Sterling Bank,UNKNOWN
05/23/2024,4.25,4.28,4.07,4.08,3.61M,Sterling Bank,UNKNOWN
05/22/2024,4.2,4.25,4.25,4.25,747.52K,Sterling Bank,UNKNOWN
05/21/2024,4.48,4.22,4.17,4.2,1.37M,Sterling Bank,UNKNOWN
05/20/2024,4.48,4.3,4.05,4.48,899.52K,Sterling Bank,UNKNOWN
05/17/2024,4.2,4.48,4.48,4.48,875.36K,Sterling Bank,UNKNOWN
05/16/2024,4.01,4.2,4.07,4.2,1.78M,Sterling Bank,UNKNOWN
05/15/2024,4.45,4.46,4.01,4.01,7.29M,Sterling Bank,UNKNOWN
05/14/2024,4.7,4.46,4.25,4.45,2.88M,Sterling Bank,UNKNOWN
05/13/2024,4.46,4.8,4.7,4.7,1.35M,Sterling Bank,UNKNOWN
05/10/2024,4.6,4.46,4.41,4.46,744.36K,Sterling Bank,UNKNOWN
05/09/2024,4.43,4.6,4.6,4.6,1.84M,Sterling Bank,UNKNOWN
05/08/2024,4.9,4.7,4.43,4.43,2.23M,Sterling Bank,UNKNOWN
05/07/2024,4.9,4.9,4.7,4.9,5.30M,Sterling Bank,UNKNOWN
05/06/2024,4.88,5.0,4.73,4.9,2.70M,Sterling Bank,UNKNOWN
05/03/2024,4.74,4.88,4.8,4.88,1.88M,Sterling Bank,UNKNOWN
05/02/2024,4.31,4.74,4.37,4.74,3.80M,Sterling Bank,UNKNOWN
04/30/2024,4.2,4.5,4.25,4.31,867.87K,Sterling Bank,UNKNOWN
04/29/2024,3.82,4.2,3.85,4.2,1.99M,Sterling Bank,UNKNOWN
04/26/2024,3.82,3.82,3.82,3.82,826.74K,Sterling Bank,UNKNOWN
04/25/2024,4.23,4.15,3.82,3.82,914.57K,Sterling Bank,UNKNOWN
04/24/2024,4.22,4.25,4.23,4.23,3.32M,Sterling Bank,UNKNOWN
04/23/2024,4.21,4.22,4.21,4.22,3.45M,Sterling Bank,UNKNOWN
04/22/2024,4.21,4.21,4.2,4.21,1.74M,Sterling Bank,UNKNOWN
04/19/2024,4.25,4.21,4.21,4.21,902.32K,Sterling Bank,UNKNOWN
04/18/2024,4.2,4.25,4.19,4.25,2.79M,Sterling Bank,UNKNOWN
04/17/2024,4.2,4.25,4.2,4.2,1.69M,Sterling Bank,UNKNOWN
04/16/2024,4.55,4.55,4.19,4.2,7.24M,Sterling Bank,UNKNOWN
04/15/2024,4.78,4.82,4.5,4.56,2.87M,Sterling Bank,UNKNOWN
04/12/2024,4.95,4.78,4.7,4.78,3.30M,Sterling Bank,UNKNOWN
04/08/2024,4.7,4.99,4.4,4.95,8.28M,Sterling Bank,UNKNOWN
04/05/2024,4.61,4.7,4.53,4.7,4.89M,Sterling Bank,UNKNOWN
04/04/2024,4.7,4.72,4.61,4.61,5.55M,Sterling Bank,UNKNOWN
04/03/2024,5.18,5.12,4.7,4.7,11.95M,Sterling Bank,UNKNOWN
04/02/2024,5.4,5.4,4.9,5.18,10.07M,Sterling Bank,UNKNOWN
03/28/2024,5.4,5.45,5.14,5.4,5.43M,Sterling Bank,UNKNOWN
03/27/2024,5.14,5.45,4.76,5.4,17.63M,Sterling Bank,UNKNOWN
03/26/2024,5.14,5.19,5.14,5.14,1.59M,Sterling Bank,UNKNOWN
03/25/2024,5.12,5.5,4.96,5.14,14.86M,Sterling Bank,UNKNOWN
03/22/2024,5.15,5.16,5.07,5.12,4.53M,Sterling Bank,UNKNOWN
03/21/2024,5.16,5.15,5.0,5.15,3.63M,Sterling Bank,UNKNOWN
03/20/2024,5.05,5.2,5.14,5.16,6.12M,Sterling Bank,UNKNOWN
03/19/2024,5.05,5.1,5.0,5.05,7.43M,Sterling Bank,UNKNOWN
03/18/2024,5.0,5.12,5.05,5.05,2.94M,Sterling Bank,UNKNOWN
03/15/2024,5.1,5.1,5.0,5.0,1.35M,Sterling Bank,UNKNOWN
03/14/2024,4.99,5.44,5.0,5.1,9.25M,Sterling Bank,UNKNOWN
03/13/2024,5.05,5.2,4.7,4.99,12.77M,Sterling Bank,UNKNOWN
03/12/2024,4.7,5.05,4.74,5.05,18.06M,Sterling Bank,UNKNOWN
03/11/2024,4.75,5.0,4.7,4.7,5.84M,Sterling Bank,UNKNOWN
03/08/2024,4.4,4.75,4.35,4.75,6.05M,Sterling Bank,UNKNOWN
03/07/2024,4.64,4.8,4.19,4.4,33.32M,Sterling Bank,UNKNOWN
03/06/2024,4.6,4.7,4.6,4.64,1.81M,Sterling Bank,UNKNOWN
03/05/2024,5.05,5.0,4.55,4.6,5.46M,Sterling Bank,UNKNOWN
03/04/2024,5.0,5.1,5.0,5.05,8.20M,Sterling Bank,UNKNOWN
03/01/2024,4.55,5.0,4.58,5.0,9.07M,Sterling Bank,UNKNOWN
02/29/2024,4.14,4.55,4.1,4.55,28.49M,Sterling Bank,UNKNOWN
02/28/2024,4.6,4.16,4.14,4.14,2.86M,Sterling Bank,UNKNOWN
02/27/2024,4.4,4.6,4.4,4.6,4.80M,Sterling Bank,UNKNOWN
02/26/2024,4.35,4.4,4.4,4.4,3.22M,Sterling Bank,UNKNOWN
02/23/2024,4.35,4.62,4.35,4.35,2.34M,Sterling Bank,UNKNOWN
02/22/2024,4.34,4.5,3.92,4.35,3.63M,Sterling Bank,UNKNOWN
02/21/2024,4.8,4.48,4.32,4.34,11.20M,Sterling Bank,UNKNOWN
02/20/2024,5.21,5.0,4.8,4.8,3.40M,Sterling Bank,UNKNOWN
02/19/2024,5.35,5.23,5.03,5.21,5.38M,Sterling Bank,UNKNOWN
02/16/2024,5.39,5.35,5.16,5.35,5.72M,Sterling Bank,UNKNOWN
02/15/2024,5.4,5.75,5.15,5.39,5.81M,Sterling Bank,UNKNOWN
02/14/2024,5.3,5.45,5.3,5.4,20.33M,Sterling Bank,UNKNOWN
02/13/2024,5.4,5.4,5.3,5.3,2.70M,Sterling Bank,UNKNOWN
02/12/2024,5.58,5.7,5.4,5.4,5.45M,Sterling Bank,UNKNOWN
02/09/2024,5.31,5.7,4.83,5.58,9.75M,Sterling Bank,UNKNOWN
02/08/2024,5.9,5.9,5.31,5.31,10.52M,Sterling Bank,UNKNOWN
02/07/2024,5.86,6.2,5.9,5.9,6.04M,Sterling Bank,UNKNOWN
02/06/2024,6.6,6.6,5.85,5.86,6.62M,Sterling Bank,UNKNOWN
02/05/2024,6.6,6.6,6.17,6.5,9.23M,Sterling Bank,UNKNOWN
02/02/2024,6.0,6.6,6.25,6.6,13.16M,Sterling Bank,UNKNOWN
02/01/2024,5.67,6.23,5.11,6.0,24.62M,Sterling Bank,UNKNOWN
01/31/2024,6.3,6.2,5.67,5.67,11.15M,Sterling Bank,UNKNOWN
01/30/2024,7.0,7.1,6.3,6.3,21.86M,Sterling Bank,UNKNOWN
01/29/2024,6.6,7.2,6.96,7.0,29.13M,Sterling Bank,UNKNOWN
01/26/2024,6.35,6.6,6.43,6.6,16.80M,Sterling Bank,UNKNOWN
01/25/2024,6.4,6.5,6.15,6.35,33.07M,Sterling Bank,UNKNOWN
01/24/2024,6.79,6.64,6.16,6.4,17.59M,Sterling Bank,UNKNOWN
01/23/2024,6.97,6.97,6.36,6.79,72.31M,Sterling Bank,UNKNOWN
01/22/2024,6.97,7.0,6.71,6.97,30.66M,Sterling Bank,UNKNOWN
01/19/2024,7.2,7.36,6.9,6.97,26.81M,Sterling Bank,UNKNOWN
01/18/2024,7.0,7.5,7.0,7.2,40.54M,Sterling Bank,UNKNOWN
01/17/2024,7.78,8.2,6.9,6.9,106.14M,Sterling Bank,UNKNOWN
01/16/2024,7.0,7.59,6.95,7.59,55.84M,Sterling Bank,UNKNOWN
01/15/2024,6.44,6.96,6.37,6.9,36.46M,Sterling Bank,UNKNOWN
01/12/2024,6.54,6.8,6.4,6.44,33.21M,Sterling Bank,UNKNOWN
01/11/2024,6.1,6.59,5.7,6.54,54.32M,Sterling Bank,UNKNOWN
01/10/2024,7.66,7.66,6.28,6.33,116.29M,Sterling Bank,UNKNOWN
01/09/2024,6.9,6.97,6.8,6.97,63.89M,Sterling Bank,UNKNOWN
01/08/2024,5.77,6.34,5.77,6.34,62.55M,Sterling Bank,UNKNOWN
01/05/2024,5.5,5.77,5.2,5.77,71.55M,Sterling Bank,UNKNOWN
01/04/2024,4.78,5.25,4.87,5.25,71.56M,Sterling Bank,UNKNOWN
01/03/2024,4.35,4.78,4.5,4.78,41.64M,Sterling Bank,UNKNOWN
01/02/2024,4.29,4.38,4.25,4.35,14.82M,Sterling Bank,UNKNOWN
12/29/2023,4.43,4.3,4.26,4.29,8.55M,Sterling Bank,UNKNOWN
12/28/2023,4.45,4.45,4.2,4.43,8.90M,Sterling Bank,UNKNOWN
12/27/2023,4.5,4.65,4.45,4.45,10.59M,Sterling Bank,UNKNOWN
12/22/2023,4.49,4.5,4.23,4.5,10.32M,Sterling Bank,UNKNOWN
12/21/2023,4.27,4.49,4.22,4.49,25.38M,Sterling Bank,UNKNOWN
12/20/2023,4.31,4.31,4.16,4.27,11.78M,Sterling Bank,UNKNOWN
12/19/2023,4.18,4.31,4.13,4.31,8.07M,Sterling Bank,UNKNOWN
12/18/2023,4.18,4.39,4.1,4.18,20.21M,Sterling Bank,UNKNOWN
12/15/2023,4.17,4.23,4.1,4.18,4.38M,Sterling Bank,UNKNOWN
12/14/2023,3.98,4.3,3.99,4.17,12.08M,Sterling Bank,UNKNOWN
12/13/2023,3.94,4.33,3.98,3.98,34.45M,Sterling Bank,UNKNOWN
12/12/2023,3.98,3.94,3.88,3.94,8.18M,Sterling Bank,UNKNOWN
12/11/2023,3.8,4.13,3.88,3.98,8.16M,Sterling Bank,UNKNOWN
12/08/2023,3.9,3.82,3.8,3.8,3.36M,Sterling Bank,UNKNOWN
12/07/2023,3.83,4.19,3.8,3.9,19.30M,Sterling Bank,UNKNOWN
12/06/2023,3.71,4.05,3.75,3.83,12.41M,Sterling Bank,UNKNOWN
12/05/2023,3.65,3.71,3.57,3.71,4.87M,Sterling Bank,UNKNOWN
12/04/2023,3.57,3.89,3.6,3.65,10.08M,Sterling Bank,UNKNOWN
12/01/2023,3.55,3.88,3.54,3.57,7.99M,Sterling Bank,UNKNOWN
11/30/2023,3.59,3.59,3.5,3.55,5.25M,Sterling Bank,UNKNOWN
11/29/2023,3.71,3.69,3.54,3.59,5.24M,Sterling Bank,UNKNOWN
11/28/2023,3.73,3.75,3.7,3.71,6.57M,Sterling Bank,UNKNOWN
11/27/2023,3.55,3.79,3.5,3.73,10.67M,Sterling Bank,UNKNOWN
11/24/2023,3.5,3.6,3.51,3.55,2.26M,Sterling Bank,UNKNOWN
11/23/2023,3.64,3.64,3.5,3.5,2.34M,Sterling Bank,UNKNOWN
11/22/2023,3.67,3.64,3.55,3.64,5.42M,Sterling Bank,UNKNOWN
11/21/2023,3.65,3.67,3.55,3.67,19.62M,Sterling Bank,UNKNOWN
11/20/2023,3.55,3.65,3.53,3.65,1.34M,Sterling Bank,UNKNOWN
11/17/2023,3.66,3.55,3.5,3.55,9.58M,Sterling Bank,UNKNOWN
11/16/2023,3.69,3.69,3.62,3.66,3.83M,Sterling Bank,UNKNOWN
11/15/2023,3.65,3.69,3.65,3.69,3.41M,Sterling Bank,UNKNOWN
11/14/2023,3.65,3.65,3.64,3.65,3.90M,Sterling Bank,UNKNOWN
11/13/2023,3.65,3.7,3.63,3.65,3.11M,Sterling Bank,UNKNOWN
11/10/2023,3.6,3.65,3.64,3.65,1.67M,Sterling Bank,UNKNOWN
11/09/2023,3.6,3.6,3.5,3.6,1.61M,Sterling Bank,UNKNOWN
11/08/2023,3.5,3.6,3.53,3.6,5.48M,Sterling Bank,UNKNOWN
11/07/2023,3.58,3.56,3.45,3.5,2.25M,Sterling Bank,UNKNOWN
11/06/2023,3.41,3.58,3.44,3.58,1.91M,Sterling Bank,UNKNOWN
11/03/2023,3.48,3.48,3.36,3.41,3.59M,Sterling Bank,UNKNOWN
11/02/2023,3.48,3.48,3.48,3.48,13.97M,Sterling Bank,UNKNOWN
11/01/2023,3.45,3.48,3.35,3.48,9.72M,Sterling Bank,UNKNOWN
10/31/2023,3.46,3.46,3.4,3.45,8.05M,Sterling Bank,UNKNOWN
10/30/2023,3.51,3.5,3.46,3.46,4.86M,Sterling Bank,UNKNOWN
10/27/2023,3.6,3.51,3.49,3.51,3.31M,Sterling Bank,UNKNOWN
10/26/2023,3.6,3.7,3.56,3.6,1.81M,Sterling Bank,UNKNOWN
10/25/2023,3.55,3.71,3.56,3.6,3.63M,Sterling Bank,UNKNOWN
10/24/2023,3.44,3.76,3.44,3.55,19.37M,Sterling Bank,UNKNOWN
10/23/2023,3.41,3.46,3.43,3.44,3.67M,Sterling Bank,UNKNOWN
10/20/2023,3.48,3.47,3.41,3.41,2.90M,Sterling Bank,UNKNOWN
10/19/2023,3.5,3.5,3.4,3.48,3.47M,Sterling Bank,UNKNOWN
10/18/2023,3.45,3.5,3.4,3.5,4.09M,Sterling Bank,UNKNOWN
10/17/2023,3.4,3.57,3.33,3.45,24.68M,Sterling Bank,UNKNOWN
10/16/2023,3.32,3.4,3.4,3.4,2.25M,Sterling Bank,UNKNOWN
10/13/2023,3.4,3.38,3.32,3.32,3.00M,Sterling Bank,UNKNOWN
10/12/2023,3.4,3.49,3.38,3.4,3.26M,Sterling Bank,UNKNOWN
10/11/2023,3.4,3.5,3.4,3.4,2.97M,Sterling Bank,UNKNOWN
10/10/2023,3.43,3.5,3.35,3.4,2.21M,Sterling Bank,UNKNOWN
10/09/2023,3.5,3.5,3.43,3.43,1.49M,Sterling Bank,UNKNOWN
10/06/2023,3.54,3.58,3.5,3.5,2.71M,Sterling Bank,UNKNOWN
10/05/2023,3.58,3.58,3.54,3.54,24.43M,Sterling Bank,UNKNOWN
10/04/2023,3.68,3.6,3.55,3.58,1.30M,Sterling Bank,UNKNOWN
10/03/2023,3.7,3.68,3.56,3.68,1.14M,Sterling Bank,UNKNOWN
09/29/2023,3.66,3.7,3.66,3.7,1.16M,Sterling Bank,UNKNOWN
09/28/2023,3.66,3.66,3.5,3.66,4.29M,Sterling Bank,UNKNOWN
09/26/2023,3.65,3.66,3.53,3.66,1.20M,Sterling Bank,UNKNOWN
09/25/2023,3.68,3.75,3.65,3.65,2.73M,Sterling Bank,UNKNOWN
09/22/2023,3.77,3.68,3.53,3.68,65.17M,Sterling Bank,UNKNOWN
09/21/2023,3.8,3.77,3.6,3.77,12.29M,Sterling Bank,UNKNOWN
09/20/2023,3.8,3.8,3.65,3.8,3.48M,Sterling Bank,UNKNOWN
09/19/2023,3.8,3.8,3.53,3.8,5.71M,Sterling Bank,UNKNOWN
09/18/2023,3.79,3.82,3.79,3.8,4.56M,Sterling Bank,UNKNOWN
09/15/2023,3.79,3.82,3.79,3.79,82.28M,Sterling Bank,UNKNOWN
09/14/2023,3.84,3.8,3.73,3.79,82.48M,Sterling Bank,UNKNOWN
09/13/2023,3.7,3.85,3.8,3.84,7.31M,Sterling Bank,UNKNOWN
09/12/2023,3.5,3.71,3.35,3.7,8.85M,Sterling Bank,UNKNOWN
09/11/2023,3.84,3.84,3.6,3.6,9.99M,Sterling Bank,UNKNOWN
09/08/2023,3.85,3.84,3.77,3.84,8.86M,Sterling Bank,UNKNOWN
09/07/2023,3.95,3.95,3.77,3.85,7.34M,Sterling Bank,UNKNOWN
09/06/2023,3.8,3.99,3.5,3.95,13.37M,Sterling Bank,UNKNOWN
09/05/2023,3.81,3.9,3.7,3.8,24.83M,Sterling Bank,UNKNOWN
09/04/2023,3.52,3.86,3.64,3.81,34.96M,Sterling Bank,UNKNOWN
09/01/2023,3.34,3.53,3.25,3.52,31.43M,Sterling Bank,UNKNOWN
08/31/2023,3.32,3.35,3.3,3.34,161.00M,Sterling Bank,UNKNOWN
08/30/2023,3.4,3.32,3.31,3.32,3.67M,Sterling Bank,UNKNOWN
08/29/2023,3.31,3.47,3.4,3.4,13.74M,Sterling Bank,UNKNOWN
08/28/2023,3.37,3.5,3.3,3.31,7.11M,Sterling Bank,UNKNOWN
08/25/2023,3.4,3.5,3.26,3.37,8.54M,Sterling Bank,UNKNOWN
08/24/2023,3.55,3.5,3.37,3.4,63.33M,Sterling Bank,UNKNOWN
08/23/2023,3.55,3.55,3.5,3.55,2.35M,Sterling Bank,UNKNOWN
08/22/2023,3.55,3.55,3.44,3.55,3.64M,Sterling Bank,UNKNOWN
08/21/2023,3.6,3.6,3.5,3.55,2.92M,Sterling Bank,UNKNOWN
08/18/2023,3.64,3.6,3.57,3.6,1.10M,Sterling Bank,UNKNOWN
08/17/2023,3.59,3.64,3.6,3.64,8.09M,Sterling Bank,UNKNOWN
08/16/2023,3.6,3.6,3.55,3.59,21.64M,Sterling Bank,UNKNOWN
08/15/2023,3.6,3.65,3.55,3.6,15.97M,Sterling Bank,UNKNOWN
08/14/2023,3.55,3.64,3.55,3.6,14.19M,Sterling Bank,UNKNOWN
08/11/2023,3.45,3.55,3.31,3.55,86.11M,Sterling Bank,UNKNOWN
08/10/2023,3.44,3.5,3.4,3.44,2.89M,Sterling Bank,UNKNOWN
08/09/2023,3.51,3.5,3.44,3.44,32.67M,Sterling Bank,UNKNOWN
08/08/2023,3.65,3.6,3.51,3.51,43.82M,Sterling Bank,UNKNOWN
08/07/2023,3.65,3.69,3.5,3.65,55.14M,Sterling Bank,UNKNOWN
08/04/2023,3.63,3.65,3.55,3.65,7.92M,Sterling Bank,UNKNOWN
08/03/2023,3.3,3.63,3.36,3.63,69.45M,Sterling Bank,UNKNOWN
08/02/2023,3.22,3.3,3.07,3.3,3.54M,Sterling Bank,UNKNOWN
08/01/2023,3.3,3.22,3.0,3.22,9.67M,Sterling Bank,UNKNOWN
07/31/2023,3.5,3.47,3.23,3.3,10.80M,Sterling Bank,UNKNOWN
07/28/2023,3.4,3.5,3.2,3.5,14.59M,Sterling Bank,UNKNOWN
07/27/2023,3.7,3.68,3.4,3.4,15.71M,Sterling Bank,UNKNOWN
07/26/2023,3.67,3.76,3.57,3.7,9.22M,Sterling Bank,UNKNOWN
07/25/2023,3.8,3.9,3.66,3.67,27.10M,Sterling Bank,UNKNOWN
07/24/2023,3.96,4.25,3.6,3.8,35.00M,Sterling Bank,UNKNOWN
07/21/2023,3.6,3.96,3.8,3.96,32.61M,Sterling Bank,UNKNOWN
07/20/2023,3.47,3.81,3.45,3.6,43.66M,Sterling Bank,UNKNOWN
07/19/2023,3.7,3.95,3.42,3.47,31.24M,Sterling Bank,UNKNOWN
07/18/2023,3.42,3.76,3.47,3.7,41.55M,Sterling Bank,UNKNOWN
07/17/2023,2.81,3.42,2.81,3.42,65.95M,Sterling Bank,UNKNOWN
07/14/2023,3.45,3.44,3.11,3.11,5.94M,Sterling Bank,UNKNOWN
07/13/2023,3.46,3.56,3.45,3.45,43.51M,Sterling Bank,UNKNOWN
07/12/2023,4.25,4.25,3.83,3.83,14.53M,Sterling Bank,UNKNOWN
07/11/2023,4.5,4.5,4.05,4.25,44.50M,Sterling Bank,UNKNOWN
07/10/2023,4.19,4.58,4.19,4.5,161.68M,Sterling Bank,UNKNOWN
07/07/2023,3.89,4.18,3.89,4.17,71.51M,Sterling Bank,UNKNOWN
07/06/2023,3.89,3.97,3.75,3.89,46.78M,Sterling Bank,UNKNOWN
07/05/2023,3.75,3.97,3.6,3.89,56.60M,Sterling Bank,UNKNOWN
07/04/2023,3.75,4.0,3.5,3.75,107.54M,Sterling Bank,UNKNOWN
07/03/2023,3.36,3.69,3.43,3.69,55.20M,Sterling Bank,UNKNOWN
06/30/2023,3.06,3.36,3.06,3.36,26.14M,Sterling Bank,UNKNOWN
06/27/2023,2.79,3.06,2.8,3.06,65.61M,Sterling Bank,UNKNOWN
06/26/2023,2.57,2.8,2.7,2.79,9.27M,Sterling Bank,UNKNOWN
06/23/2023,2.65,2.64,2.54,2.57,9.01M,Sterling Bank,UNKNOWN
06/22/2023,2.77,2.8,2.64,2.65,15.86M,Sterling Bank,UNKNOWN
06/21/2023,2.89,2.94,2.76,2.77,22.22M,Sterling Bank,UNKNOWN
06/20/2023,2.95,2.99,2.84,2.89,23.44M,Sterling Bank,UNKNOWN
06/19/2023,2.95,3.1,2.76,2.95,105.54M,Sterling Bank,UNKNOWN
06/16/2023,3.02,3.32,2.95,2.95,37.03M,Sterling Bank,UNKNOWN
06/15/2023,3.02,3.02,2.8,3.02,79.28M,Sterling Bank,UNKNOWN
06/14/2023,2.5,2.75,2.55,2.75,17.62M,Sterling Bank,UNKNOWN
06/13/2023,2.28,2.5,2.39,2.5,34.50M,Sterling Bank,UNKNOWN
06/09/2023,2.25,2.3,2.24,2.28,16.32M,Sterling Bank,UNKNOWN
06/08/2023,2.11,2.25,2.07,2.25,9.05M,Sterling Bank,UNKNOWN
06/07/2023,2.15,2.17,2.05,2.11,8.84M,Sterling Bank,UNKNOWN
06/06/2023,2.1,2.15,2.02,2.15,6.18M,Sterling Bank,UNKNOWN
06/05/2023,2.08,2.15,2.09,2.1,2.35M,Sterling Bank,UNKNOWN
06/02/2023,2.4,2.4,2.04,2.08,6.70M,Sterling Bank,UNKNOWN
06/01/2023,2.05,2.25,2.03,2.25,25.16M,Sterling Bank,UNKNOWN
05/31/2023,2.17,2.17,1.83,2.05,34.18M,Sterling Bank,UNKNOWN
05/30/2023,1.8,1.98,1.7,1.98,17.84M,Sterling Bank,UNKNOWN
05/26/2023,1.76,1.8,1.75,1.8,5.44M,Sterling Bank,UNKNOWN
05/25/2023,1.8,1.8,1.76,1.76,2.17M,Sterling Bank,UNKNOWN
05/24/2023,1.75,1.8,1.65,1.8,5.14M,Sterling Bank,UNKNOWN
05/23/2023,1.71,1.75,1.72,1.75,3.67M,Sterling Bank,UNKNOWN
05/22/2023,1.75,1.71,1.62,1.71,2.03M,Sterling Bank,UNKNOWN
05/19/2023,1.7,1.75,1.72,1.75,2.37M,Sterling Bank,UNKNOWN
05/18/2023,1.8,1.8,1.69,1.7,5.78M,Sterling Bank,UNKNOWN
05/17/2023,1.77,1.84,1.72,1.8,2.51M,Sterling Bank,UNKNOWN
05/16/2023,1.75,1.77,1.72,1.77,2.06M,Sterling Bank,UNKNOWN
05/15/2023,1.77,1.77,1.71,1.75,4.91M,Sterling Bank,UNKNOWN
05/12/2023,1.64,1.77,1.68,1.77,4.97M,Sterling Bank,UNKNOWN
05/11/2023,1.7,1.7,1.64,1.64,5.71M,Sterling Bank,UNKNOWN
05/10/2023,1.71,1.71,1.7,1.7,3.18M,Sterling Bank,UNKNOWN
05/09/2023,1.73,1.75,1.7,1.71,31.42M,Sterling Bank,UNKNOWN
05/08/2023,1.73,1.74,1.65,1.73,7.05M,Sterling Bank,UNKNOWN
05/05/2023,1.69,1.73,1.63,1.73,16.99M,Sterling Bank,UNKNOWN
05/04/2023,1.62,1.77,1.65,1.69,15.09M,Sterling Bank,UNKNOWN
05/03/2023,1.7,1.7,1.57,1.62,14.16M,Sterling Bank,UNKNOWN
05/02/2023,1.6,1.7,1.6,1.7,13.07M,Sterling Bank,UNKNOWN
04/28/2023,1.63,1.6,1.56,1.6,1.38M,Sterling Bank,UNKNOWN
04/27/2023,1.68,1.65,1.55,1.63,7.16M,Sterling Bank,UNKNOWN
04/26/2023,1.61,1.7,1.62,1.68,4.41M,Sterling Bank,UNKNOWN
04/25/2023,1.6,1.62,1.57,1.61,12.55M,Sterling Bank,UNKNOWN
04/20/2023,1.54,1.6,1.5,1.6,9.03M,Sterling Bank,UNKNOWN
04/19/2023,1.49,1.57,1.53,1.54,7.01M,Sterling Bank,UNKNOWN
04/18/2023,1.46,1.49,1.46,1.49,13.54M,Sterling Bank,UNKNOWN
04/17/2023,1.48,1.48,1.45,1.46,22.78M,Sterling Bank,UNKNOWN
04/14/2023,1.47,1.52,1.43,1.48,13.29M,Sterling Bank,UNKNOWN
04/13/2023,1.56,1.55,1.46,1.47,6.21M,Sterling Bank,UNKNOWN
04/12/2023,1.5,1.56,1.52,1.56,1.05M,Sterling Bank,UNKNOWN
04/11/2023,1.48,1.5,1.49,1.5,1.27M,Sterling Bank,UNKNOWN
04/06/2023,1.6,1.48,1.48,1.48,1.09M,Sterling Bank,UNKNOWN
03/29/2023,1.6,1.6,1.53,1.6,11.98M,Sterling Bank,UNKNOWN
03/28/2023,1.5,1.6,1.5,1.6,18.65M,Sterling Bank,UNKNOWN
03/27/2023,1.5,1.5,1.5,1.5,649.31K,Sterling Bank,UNKNOWN
03/24/2023,1.49,1.55,1.49,1.5,2.82M,Sterling Bank,UNKNOWN
03/23/2023,1.54,1.49,1.49,1.49,734.08K,Sterling Bank,UNKNOWN
03/22/2023,1.54,1.54,1.54,1.54,710.56K,Sterling Bank,UNKNOWN
03/21/2023,1.5,1.54,1.47,1.54,2.83M,Sterling Bank,UNKNOWN
03/20/2023,1.51,1.5,1.45,1.5,1.59M,Sterling Bank,UNKNOWN
03/17/2023,1.54,1.52,1.5,1.51,2.39M,Sterling Bank,UNKNOWN
03/16/2023,1.5,1.54,1.48,1.54,13.23M,Sterling Bank,UNKNOWN
03/15/2023,1.51,1.51,1.48,1.5,8.11M,Sterling Bank,UNKNOWN
03/14/2023,1.46,1.51,1.46,1.51,31.09M,Sterling Bank,UNKNOWN
03/13/2023,1.5,1.48,1.4,1.46,15.89M,Sterling Bank,UNKNOWN
03/10/2023,1.49,1.5,1.5,1.5,435.25K,Sterling Bank,UNKNOWN
03/09/2023,1.5,1.5,1.49,1.49,6.73M,Sterling Bank,UNKNOWN
03/08/2023,1.5,1.5,1.5,1.5,3.19M,Sterling Bank,UNKNOWN
03/07/2023,1.54,1.54,1.5,1.5,3.99M,Sterling Bank,UNKNOWN
03/06/2023,1.5,1.54,1.5,1.54,5.85M,Sterling Bank,UNKNOWN
03/03/2023,1.55,1.54,1.5,1.5,45.57M,Sterling Bank,UNKNOWN
03/02/2023,1.54,1.56,1.54,1.55,7.93M,Sterling Bank,UNKNOWN
03/01/2023,1.52,1.55,1.52,1.54,10.49M,Sterling Bank,UNKNOWN
